time,t2m,u10,v10,SST,SIC,r1_MAR,r2_MAR,r3_MAR,r4_MAR,r5_MAR
2013-01-29,-26.549183364734745,-2.2190543820252504,1.8356091024899897,-1.689860434103764,89.22116675280854,0.7359000478019956,0.7111262998213128,0.0,0.0,0.0
2013-01-30,-23.94044338699743,-3.882837707166544,1.9084863098516145,-1.6905107319200852,84.43590667860047,0.3151988016329309,0.30456023019705,0.0,0.0,0.0
2013-01-31,-26.88579497476536,1.842664990499255,3.866001995960348,-1.6892101362874428,88.28187805802294,0.072466500717609,0.0699835219368967,0.0,0.0,0.0
2013-02-01,-29.77778130728456,-0.9073533760226687,4.638839357748731,-1.689860434103764,85.98000425327147,0.0395135919125237,0.0381379008648468,0.0,0.0,0.0
2013-02-02,-29.00603761599484,-1.1961275179030002,0.9288810574093224,-1.689860434103764,81.50682106175803,0.0350693687859666,0.0338430635784091,0.0,0.0,0.0
2013-02-03,-27.4769178021362,-1.600411316535464,1.098362934994494,-1.689860434103764,85.9583193883614,0.0344331833402429,0.0332272759171772,0.0,0.0,0.0
2013-02-04,-28.942409811659783,-0.6829980811771807,4.782898953696128,-1.689860434103764,87.69879263958549,0.0344474111894311,0.0332457840924972,0.0,0.0,1.1410569621177827e-07
2013-02-05,-28.25071400324319,2.291375580190232,3.732111312668064,-1.689860434103764,83.3206998073577,0.0345820802686517,0.0333843647450133,0.0,0.0,2.1670928358104003e-08
2013-02-06,-27.111571054663955,0.0278305757590193,3.54229160977267,-1.689860434103764,88.34268044863009,0.0343451671114986,0.0331438008696193,0.0,0.0,0.0
2013-02-07,-28.80078663426883,-3.1098115427484263,3.796514426150429,-1.689860434103764,89.92099601686972,0.0345725104469788,0.0333744781315937,0.0,0.0,0.0
2013-02-08,-28.54011788747684,-3.793984125049519,5.628613522846136,-1.689860434103764,84.4264720880062,0.0347482292369558,0.0335536040116285,0.0,0.0,0.0
2013-02-09,-29.65873573788346,-3.4141350614992367,5.065933689263364,-1.689860434103764,86.18344546837574,0.0345181254452391,0.0333189210866188,0.0,0.0,0.0
2013-02-10,-30.301171310685817,-1.404933435878009,4.145647093975882,-1.689860434103764,85.65837584175027,0.0342944900564125,0.0330920351554523,0.0,0.0,7.948192650442903e-09
2013-02-11,-29.515060050675288,-0.456421446778767,4.689683921024283,-1.689860434103764,83.11752543257104,0.0342836580080388,0.0330815328728437,0.0,0.0,0.0
2013-02-12,-30.12670797621874,-5.181210675851571,5.362526975037415,-1.689860434103764,85.60654924332371,0.0343032952468825,0.0331004613965142,0.0,0.0,0.0
2013-02-13,-29.84551413125413,-6.906080838698319,5.418455994640523,-1.689860434103764,86.74301342291929,0.0343035819866459,0.0331007122410558,0.0,0.0,8.017318393946797e-08
2013-02-14,-29.1763959308274,-2.873238880361847,1.606808567750008,-1.689860434103764,85.21359628755106,0.0343044985784689,0.033101522594312,0.0,0.0,4.721263931683198e-07
2013-02-15,-29.311861578766557,3.280982351018597,2.950799857000421,-1.689860434103764,89.67887615863222,0.0342944894819119,0.0330920345809517,0.0,0.0,7.595879184212846e-08
2013-02-16,-28.092670747314173,0.2532965403809701,5.186265822348837,-1.689860434103764,92.52729991069894,0.0342824200106116,0.0330803882414824,0.0,0.0,0.0
2013-02-17,-25.272522258399107,2.595699098941042,3.9490481159770834,-1.689860434103764,94.33672539495576,0.0343015906823637,0.0330988867766634,0.0,0.0,0.0
2013-02-18,-24.55824884199265,2.493517479506464,1.6762961375599286,-1.689860434103764,95.1790669509604,0.0343015856670287,0.0330988818995249,0.0,0.0,5.2701877578226606e-08
2013-02-19,-24.905123001109587,0.0989134414526393,1.010232358650203,-1.6905107319200852,93.0715565746994,0.0343015906823637,0.0330988867766634,0.0,0.0,8.43670810032171e-08
2013-02-20,-29.56842530592405,-4.549239573044232,4.910010361885007,-1.689860434103764,91.81200134377308,0.0342944900334472,0.033092035132487,0.0,0.0,2.4405393199414485e-06
2013-02-21,-30.19444080018832,-5.854276560388036,1.9711946045581288,-1.6905107319200852,89.45585584781102,0.0342824203601339,0.0330803885910048,0.0,0.0,5.941299294308943e-07
2013-02-22,-30.949764412939945,-4.634761145831868,3.845664170650128,-1.689860434103764,92.37363694061568,0.0343015900289769,0.0330988861232766,0.0,0.0,8.692760200702548e-08
2013-02-23,-29.95429715156891,-5.917584737646417,6.609913594064279,-1.689860434103764,93.75376254503148,0.0343015857806285,0.0330988820131247,0.0,0.0,0.0
2013-02-24,-28.203506277446223,3.910732114273012,1.7017184191977055,-1.689860434103764,93.34406094207102,0.0343015907876634,0.0330988868819631,0.0,0.0,0.0
2013-02-25,-29.87630177851301,-0.7674089841883545,3.2270553174642505,-1.689860434103764,93.27848595996736,0.0342944900370453,0.0330920351360852,0.0,0.0,0.0
2013-02-26,-24.716292097921663,-7.74352585015128,3.428738751790606,-1.689860434103764,93.64851229612589,0.0342824207014515,0.0330803889323224,0.0,0.0,0.0
2013-02-27,-23.06607420484471,-9.999296166147252,4.621891169990215,-1.689860434103764,91.08848057996568,0.0343015908191196,0.0330988869134194,0.0,0.0,0.0
2013-02-28,-26.444505364054493,-7.379226163471477,0.6000862148940875,-1.689860434103764,93.39853830617312,0.0343015859776123,0.0330988822101084,0.0,0.0,0.0
2013-03-01,-27.333242114928023,-5.328929756121125,-2.4505875816390024,-1.6905107319200852,92.81602325253044,0.0342824205730366,0.0330803888039075,0.0,0.0,0.0
2013-03-02,-27.507705449395104,-8.564310814957299,0.0611338441732414,-1.6905107319200852,94.67169997336076,0.0343015902107232,0.0330988863050229,0.0,0.0,0.0
2013-03-03,-23.811135268510043,-9.26736478345826,5.054069957832402,-1.6905107319200852,95.51449799174752,0.0343015858702682,0.0330988821027644,0.0,0.0,0.0
2013-03-04,-26.50813316838955,-5.467763478178977,5.882836339223893,-1.6905107319200852,94.24591455467454,0.0343015908776846,0.0330988869719844,0.0,0.0,0.0
2013-03-05,-26.1058412442066,-6.766136446864005,-0.3218951991692478,-1.689860434103764,94.47787618676732,0.0342944900916032,0.033092035190643,0.0,0.0,0.0
2013-03-06,-27.19777646698887,-3.586288876850973,-3.947112560716072,-1.6905107319200852,93.92668061525416,0.0342824208039163,0.0330803890347871,0.0,0.0,0.0
2013-03-07,-23.21590742150468,8.136830613714015,-2.304833166915756,-1.689860434103764,92.8828344014498,0.0343015909042208,0.0330988869985206,0.0,0.0,0.0
2013-03-08,-28.41080976898945,3.9496055564492094,3.2067174921540307,-1.689860434103764,91.45978175375151,0.0343018590003452,0.033099135774476,0.0,0.0,0.0
2013-03-09,-28.850046869883077,-2.86657486170307,1.9779738796615352,-1.689860434103764,89.10028084746662,0.0344513260677706,0.0332508307482399,0.0,0.0,0.0
2013-03-10,-27.67190623477589,-4.137181085976528,-0.2846091861005071,-1.689860434103764,90.17972540071769,0.0342944908515951,0.0330920358285299,0.0,0.0,0.0
2013-03-11,-24.03691134840864,2.193636639861504,-3.9911778488882135,-1.689860434103764,93.626704037562,0.0344369686454063,0.033237316633903,0.0,0.0,0.0
2013-03-12,-24.98106586434818,3.127709921866729,2.12203347560893,-1.689860434103764,92.15702123110395,0.0347521548104195,0.0335576805329263,0.0,0.0,0.0
2013-03-13,-25.999110733709102,5.336832107251263,0.471279987929357,-1.689860434103764,86.69160628687642,0.0347524302306579,0.033557895033089,0.0,0.0,0.0
2013-03-14,-24.92154307964765,5.270191920663494,2.369477016883282,-1.689860434103764,87.56422685556545,0.0347515480083876,0.0335570604099355,0.0,0.0,0.0
2013-03-15,-26.356247441912306,3.0721764330435883,2.3321910038145437,-1.689860434103764,88.85807011137553,0.0347409891938859,0.0335470187077016,0.0,0.0,0.0
2013-03-16,-27.31476952657269,-2.90211629454988,-0.0778412954465999,-1.689860434103764,90.3127473414548,0.0345065243979265,0.0333084395421626,0.0,0.0,0.0
2013-03-17,-22.11370964963612,-2.33345336900092,-9.406123837734455,-1.689860434103764,87.10296426933843,0.0347477571553335,0.0335535307671884,0.0,0.0,0.0
2013-03-18,-18.039477662375248,-6.253007010138186,-4.372512073454853,-1.689860434103764,87.76998612204585,0.0347476929608733,0.0335534656223616,0.0,0.0,0.0
2013-03-19,-18.616232921025272,-8.397710348487877,-1.101511836061036,-1.689860434103764,87.41598228193257,0.0347475081052138,0.0335532768225131,0.0,0.0,0.0
2013-03-20,-19.12320284588847,-2.789938647127136,-2.950559120515262,-1.689860434103764,86.23729982285145,0.0347402912398232,0.0335463065292267,0.0,0.0,0.0
2013-03-21,-20.580484816142985,-5.338925784109291,1.4644437905784642,-1.689860434103764,90.01607084564841,0.0347266939699322,0.0335331078557095,0.0,0.0,0.0
2013-03-22,-20.45528171729015,-2.37676949028297,2.745726785122363,-1.689860434103764,95.66585123035809,0.0344818101773897,0.0332821374443489,0.0,0.0,0.0
2013-03-23,-21.99055906060053,-2.8065986937740783,-0.0371656448261568,-1.689860434103764,93.70733359135306,0.0347470552468628,0.0335528148658852,0.0,0.0,0.0
2013-03-24,-21.046404544660987,-5.937576793622747,0.1560436956209372,-1.689860434103764,95.95092508360108,0.0347468964225042,0.0335526525364191,0.0,0.0,0.0
2013-03-25,-21.198290271138205,-5.297831002380167,0.9763359831331702,-1.689860434103764,97.89886623798616,0.0347398820096578,0.0335458892002831,0.0,0.0,0.0
2013-03-26,-22.772565300976567,3.3120811047595566,2.59488791407156,-1.689860434103764,94.9496746348868,0.0346076241099156,0.0334116992857501,0.0,0.0,0.0
2013-03-27,-24.37147044862201,4.9914138067713285,2.0898319188677483,-1.689860434103764,94.68451354650132,0.034567116234162,0.033369223701895,0.0,0.0,0.0
2013-03-28,-23.32263793200221,4.006249715048814,-0.3405382057036163,-1.689860434103764,92.89324445220072,0.0347463856334938,0.0335521320060687,0.0,0.0,0.0
2013-03-29,-21.988506550783285,1.4839186527017667,-1.055751729113041,-1.689860434103764,91.31975433632378,0.0346463566715769,0.0334500064160828,0.0,0.0,0.0
2013-03-30,-22.232755219037188,-2.7488438653980123,3.177905572964552,-1.689860434103764,91.9147888688706,0.0342998804650879,0.0330973666208054,0.0,0.0,0.0
2013-03-31,-23.27748271602249,-4.124963718435437,3.820241889012353,-1.689860434103764,90.34988906373556,0.034283531237576,0.0330814576643218,0.0,0.0,0.0
2013-04-01,-23.788557660520183,-4.745828123478149,0.3356944858612216,-1.689860434103764,89.50411440495041,0.0342824202044332,0.0330803884353041,0.0,0.0,0.0
2013-04-02,-20.498384423452592,-3.659593082097518,-4.513182031850544,-1.689860434103764,91.70896591952156,0.0345898404985559,0.0333924114469527,0.0,0.0,0.0
2013-04-03,-19.004157276487405,-1.7936678576399934,-4.196250920766275,-1.689860434103764,88.40981563655718,0.0347109512316246,0.0335159855652424,0.0,0.0,0.0
2013-04-04,-19.375661553411447,-3.779545417955502,3.0321511582413034,-1.689860434103764,90.63887738460753,0.0345181220237158,0.0333192157238012,0.0,0.0,0.0
2013-04-05,-22.329223180448423,-6.285216433655607,4.871029530040417,-1.689860434103764,87.41344243084438,0.0347387532883561,0.0335447385423091,0.0,0.0,0.0
2013-04-06,-20.445019168203828,-1.0273057118806528,3.711773487357842,-1.689860434103764,86.82538651824366,0.0347263724316031,0.0335327758400084,0.0,0.0,0.0
2013-04-07,-20.60511493395012,-0.8618159151876936,3.6829615681683623,-1.689860434103764,86.36656101834673,0.0347457776051719,0.0335515132818399,0.0,0.0,0.0
2013-04-08,-14.794459641287348,-5.403344631144134,7.482745263627914,-1.689860434103764,84.83170995670996,0.0347455360537756,0.0335512669797932,0.0,0.0,0.0
2013-04-09,-11.235407618158716,1.1462750406570714,7.453933344438434,-1.689860434103764,85.6774258262063,0.0347452955736845,0.0335510212803022,0.0,0.0,0.0
2013-04-10,-11.859370602605736,5.931040437658869,3.689740843271769,-1.689860434103764,85.14632344779405,0.0347380356058204,0.0335440072513589,0.0,0.0,0.0
2013-04-11,-11.083521891681473,-2.891009596785252,5.731997468173089,-1.689860434103764,84.6171218487395,0.0347257586460754,0.033532149478132,0.0,0.0,0.0
2013-04-12,-12.96567339410882,7.573721037047369,1.9796686984373864,-1.689860434103764,85.0736750381971,0.0347453423690049,0.0335510693132083,0.0,0.0,0.0
2013-04-13,-14.919662740140213,5.785542696942239,-2.3556777301913066,-1.689860434103764,85.37443675197352,0.0347450091917108,0.0335507295201149,0.0,0.0,0.0
2013-04-14,-15.765296784851271,2.2780475428726774,-2.057389625641406,-1.689860434103764,84.87801938957402,0.0347450770472843,0.0335507986504263,0.0,0.0,0.0
2013-04-15,-14.3634325796628,0.0800320552527713,4.730359571644724,-1.689860434103764,85.32231846270483,0.0719431470563942,0.0714128313137696,0.0,0.0,0.0
2013-04-16,-15.796084432110206,-2.898784285220492,6.950572168010474,-1.689860434103764,86.56915071567144,0.2682497525202974,0.2682470932288251,0.0,0.0,0.0
2013-04-17,-11.602806875448266,-0.0643550156873942,6.008252928636919,-1.689860434103764,88.4224617629067,0.1401123959115481,0.1400234610231231,0.0,0.0,0.0
2013-04-18,-11.771112680463546,4.879236159348585,5.894700070654855,-1.689860434103764,92.28426762401662,0.0355642775424596,0.0343873989389832,0.0,0.0,0.0
2013-04-19,-6.643943156948353,7.736989494187402,7.277672191749856,-1.689860434103764,94.2311352543064,0.0343016796641316,0.0330989609395261,0.0,0.0,0.0
2013-04-20,-3.532338273982361,7.2427414436614495,4.8049315977822005,-1.689860434103764,94.19512148409504,0.0342946648527031,0.0330921808990489,0.0,0.0,0.0
2013-04-21,-8.544567247731038,-1.0150883443395615,-4.709781009849344,-1.689860434103764,95.49390708041604,0.0342824201027726,0.0330803883336435,0.0,0.0,0.0
2013-04-22,-12.087199192321576,-2.693310376574872,-6.396125691821801,-1.689860434103764,94.98391845339458,0.0343020381851817,0.0330992600479125,0.0,0.0,0.0
2013-04-23,-11.0486292247881,3.760791694450533,-2.337034723656938,-1.689860434103764,94.9568071420492,0.0343029301524675,0.0331000034340965,0.0,0.0,0.0
2013-04-24,-10.432876279610127,7.3726898075076,-0.3591812122379849,-1.689860434103764,94.18069668012066,0.0344381704575572,0.0332372746400616,0.0,0.0,0.0
2013-04-25,-10.58270949627007,0.2777312754631522,-1.0506672727854856,-1.689860434103764,90.29905022210738,0.0347371743208933,0.0335431294818632,0.0,0.0,0.0
2013-04-26,-9.3122059193862,-0.7985077379293133,-1.1930320499570293,-1.689860434103764,88.73741498180537,0.034724665603429,0.0335310350933953,0.0,0.0,0.0
2013-04-27,-8.659507797497554,-1.4004907567721576,3.167736660309441,-1.689860434103764,86.55185097939818,0.0554171378603776,0.0534984983634954,0.0,0.0,0.0
2013-04-28,-8.411154109609129,-5.805407090223672,1.0848043847876792,-1.689860434103764,86.50276641080961,0.1850529175197841,0.1850529175197841,0.0,0.0,0.0
2013-04-29,-6.180075938247626,-6.729484344240732,4.699852833679394,-1.689860434103764,85.22626618641841,0.3400553666497136,0.3400553666497136,0.0,0.0,0.0
2013-04-30,-3.696539059363147,-8.012307936055281,7.1522556023368296,-1.689860434103764,86.33442042420681,0.3490993960344913,0.3490993960344913,0.0,0.0,0.0
2013-05-01,-1.4798284567224869,-8.339955520111811,7.684428697954269,-1.6885598384711216,87.70442708333331,0.3489427155055204,0.3489427155055204,0.0,0.0,0.0
2013-05-02,-1.2273697491995108,-6.434046183701624,2.4474386805724606,-1.67685447777734,88.64787946428572,0.3491131351462131,0.3491131351462131,0.0,0.0,0.0
2013-05-03,-3.708854118266743,10.03496526168896,2.284736078090696,-1.6788053712263036,88.61261160714285,0.2830658321706766,0.2821735622213818,0.0,0.0,0.0
2013-05-04,-5.077878166379037,5.471223150203264,1.132259310511527,-1.680105966858946,87.0475,0.2750330436183841,0.2732309878413872,0.0,0.0,0.0
2013-05-05,-4.18914141550556,8.0446450222676,-0.8422045633557218,-1.6827071581242308,85.53080357142858,0.0261563242845657,0.0258412971626443,0.0,0.0,0.0
2013-05-06,-3.692434039728653,4.2050596050356575,-1.591314462282181,-1.648891671675642,83.04753968253969,0.0012456874924924,0.0005722032346245,0.0,0.0,0.0
2013-05-07,-4.394392397231513,0.9208090760351204,-0.9354195960275682,-1.6631982236346516,86.57425595238094,0.0012764874212607,0.0006023989788099,0.0,0.0,0.0
2013-05-08,-6.052820329577514,-4.8280176869363975,0.5509364703943884,-1.680105966858946,87.3308407738095,0.0013785628464115,0.0007028735187365,0.0,0.0,0.0
2013-05-09,-6.315541586186782,-5.416672668461688,0.6712686034798612,-1.6840077537568732,86.35111111111112,0.0009589579722222,0.0005214285498992,0.0,0.0,0.0
2013-05-10,-6.465374802846725,-4.522583498409124,3.276205061963952,-1.6892101362874428,83.06422619047619,0.0014014599789264,0.0007257270318123,0.0,0.0,0.0
2013-05-11,-3.756061844063709,-9.328451621163714,7.682733879178416,-1.674253286512112,82.79605263157895,0.0014007092223943,0.0007256155530566,0.0,0.0,0.0
2013-05-12,0.0267137491462676,1.9603959868043133,6.809902209614782,-1.232701069231041,83.915625,0.0014009095191118,0.0007257522244406,0.0,0.0,0.0
2013-05-13,-0.4966762542550214,-2.0058057849443904,2.4084578487278705,-1.207339454394571,84.32928571428572,0.0014003320635786,0.000725465825365,0.0,0.0,0.0
2013-05-14,-1.5311412021540036,-2.702195734786574,0.5034815446705405,-1.210590943476177,85.91970443349754,0.0013997652320369,0.0007251791432057,0.0,0.0,0.0
2013-05-15,-1.814387556935856,-3.6607037518739816,3.882950183718865,-1.2183945172720314,84.71366995073892,0.0013990371839018,0.0007248123226019,0.0,0.0,0.0
2013-05-16,-3.403030155495003,-3.72734393846175,4.018535685787002,-1.2834242989039808,87.2845663265306,0.0013977951346857,0.0007241786009767,0.0,0.0,0.0
2013-05-17,-4.66942871274432,-1.9902564080739111,-5.860562958652661,-1.4609556027592705,88.73014455782312,0.0013979820267992,0.0007242820704346,0.0,0.0,0.0
2013-05-18,-7.910341714197727,-1.612628684076555,-4.684358728211567,-1.561751764288772,89.8542517006803,0.0013973577072089,0.000723968057244,0.0,0.0,0.0
2013-05-19,-6.065135388481053,2.9444494087503656,0.7627888173758528,-1.6749035843284332,88.71662087912088,0.0013967813205648,0.0007236841975476,0.0,0.0,0.0
2013-05-20,-4.476492789921906,4.4682883420573445,0.9949789896675388,-1.6807562646752672,90.79349489795916,0.0013961782186664,0.0007233875611886,0.0,0.0,0.0
2013-05-21,-3.343507370794441,5.316840051274933,0.7288924418588181,-1.5851624856762785,90.0832482993197,0.0019949062329494,0.0011996392563312,0.0,0.0,0.0
2013-05-22,-3.462552940195508,2.2080753469555203,-1.1455771242331814,-1.4713603678203526,88.44141156462585,0.0024341273912747,0.0015563160043965,0.0,0.0,0.0
2013-05-23,-4.316397024175672,-1.4782376411245546,-8.204497325655584,-1.609873802696427,82.7608843537415,0.0025247289281905,0.0016348061584216,0.0,0.0,0.0
2013-05-24,-4.815156909769826,4.793714586560948,-4.336920879161966,-1.6781550734099824,77.20629251700679,0.5239523529228478,0.2405745691125392,0.0,0.0,0.0
2013-05-25,-3.255249448652308,10.20045505838192,3.516869328134895,-1.6118246961453906,79.47431318681318,1.1322506402804444,0.5193408504343245,0.0,0.0,0.0
2013-05-26,-2.795487249586074,4.907002903760155,-1.6286004753509218,-1.4739615590856374,84.42933673469386,1.596034781941275,0.7320126114206086,0.0,0.0,0.0
2013-05-27,-4.369762279424378,5.14579690569966,0.5712742957046082,-1.3452025914543242,81.59423076923075,1.8768188934806047,0.8607576190605466,0.0,0.0,0.0
2013-05-28,-2.9330054073424776,6.754046742017813,-0.8269511943730592,-1.2912278726998352,83.31512345679012,2.093332494314485,0.9600660525565898,0.0,0.0,0.0
2013-05-29,-2.1756292847736063,7.323820337343236,-2.004850243590002,-1.4037293949231184,84.913139329806,2.540636374792681,1.1652010027567803,0.0,0.0,0.0
2013-05-30,-1.3484678284178244,3.944052207566896,-1.0625310042164458,-1.4128335643516152,87.9985008818342,2.2589133344518544,1.035995555383472,0.0,0.0,0.0
2013-05-31,-1.742549713331755,0.7719793259891039,0.9661670704780594,-1.2606638753327957,85.72868080625027,2.189343003352719,1.0041206349904228,0.0,0.0,0.0
2013-06-01,-1.463408378184397,4.688200957796981,0.6424566842903818,-1.165720394150128,87.3974068861962,2.551741241554057,1.1703838736439447,0.0,0.0,0.0
2013-06-02,-1.2602099062756906,-1.0861712100331815,0.7034701602210429,-1.2769213207407688,86.6636506861366,2.6375782033600594,1.2097909422801352,0.0,0.0,0.0
2013-06-03,-1.0877990816258605,-5.232301485568861,0.7899059177894809,-1.0974391234365726,88.95650229348793,2.3016832572065726,1.0557521895030832,0.0,0.0,0.0
2013-06-04,-1.3566778676868694,-0.6241325830246518,-0.137159952601408,-0.9030000763569888,90.7242483983572,2.027621407460468,0.929968193857744,0.0,0.0,0.0
2013-06-05,-1.159636925229961,7.796965662116394,-1.1269341176988128,-0.7332723462975537,91.03389625560172,0.2614940023121844,0.1198932762523158,0.0,0.0,0.0
2013-06-06,-0.5808291567626611,6.645201103924457,3.3507770881014256,-0.7046592423794777,90.42954958586228,0.0012933113731564,0.000627855557314,0.0,0.0,0.0044202103002971
2013-06-07,-0.2462700565492923,6.639647755042143,-1.179473499750216,-0.5824032529114334,87.95021751214814,0.6505481830184483,0.3084981322151677,0.0,0.0271587806039533,0.0309585014492248
2013-06-08,-0.9687535122247936,7.517076878447764,2.355918466676467,-0.990139983743802,87.26536352176275,5.151344933387956,2.8858893718815333,8.01942422349042e-05,0.6608272165539574,0.1161831536733226
2013-06-09,-1.7815473998596758,8.916520796790909,-4.209809470973088,-1.0337099374372656,87.55072123492654,5.918230587205598,3.0895043390691117,0.0006148113393969,0.3520543128098541,0.3477096450063882
2013-06-10,-1.3484678284178244,11.95309196564024,-0.7117035176151418,-1.2027873696803226,0.0,11.339627614594988,6.563045153727815,0.1055346924066607,0.5547448553606947,1.37057140132688
2013-06-11,-0.7737650795850755,7.502638171353748,4.8896725365747855,-0.8997485872753828,0.0,21.79123213066451,14.324378777507045,0.7007075206699086,2.513226121963356,11.878911920616831
2013-06-12,-0.5048862935240095,8.58554120340499,1.1593764109251552,-0.8704851855409856,0.0,45.92086862641941,34.73650312222302,1.491958873209267,3.585678394046705,19.648102904569537
2013-06-13,-0.5828816665799081,-0.7029901371535114,3.4744988587386008,-0.421129394464117,0.0,55.7833676276526,42.60985940895976,2.651223756276379,5.911114667516237,24.72684881098336
2013-06-14,-0.3201604099706401,2.223624723826,-4.089477337887615,-0.1636114592015474,85.81594660273558,51.68980589267021,38.12340065254641,4.3361518151880825,11.36067368859526,31.997091439606653
2013-06-15,-0.1723797031279446,-2.1435288372257792,3.5338175158934124,-0.4751041132186628,84.45603728615103,40.98800475116784,29.67169241090607,2.78693428635736,8.947187923477287,36.0035463486295
2013-06-16,-0.0902793104375518,6.548572833372193,0.4831437193603189,-0.370406164791234,85.62330219752141,29.43809846038231,22.202229943432616,1.208091896384544,5.288036104487998,22.32117176666543
2013-06-17,1.4142103856139556,-2.506717854129119,8.338628745433033,0.010018057755758,85.8642844634127,17.845313898459526,14.181842143817146,0.592136070225002,2.2978764828774416,4.025572505489912
2013-06-18,0.2052821032478959,10.395932939039374,-0.0812309329983023,-0.3899150992808131,85.79644391681289,14.774004887513708,11.797188930940369,0.6506869190192794,1.8881093156312516,2.081542857539966
